연번 ,업소명(상호),영업장소재지,경도,위도,위생등급,지정번호,관할기관,지정일자
1680,쌀구움,부산광역시 금정구 장전로12번길 30(동엽빌딩 1층 101호 장전동),129.0880871,35.22901924,매우우수,HG220007765,부산광역시 금정구,2022-09-15
1682,아몽즈 커피 구서점,부산광역시 금정구 금강로 418(1층 구서동),129.0885834,35.24476185,매우우수,HG230005582,부산광역시 금정구,2023-08-07
1687,어벤더치 남산점,"부산광역시 금정구 금강로 679(1층 남산동, 태인빌라)",129.0886871,35.26810655,매우우수,HG220010122,부산광역시 금정구,2022-11-16
1688,마카러버(macalover),"부산광역시 금정구 부곡온천천로 170(401동 102호 부곡동, 장전 서희스타힐스)",129.0891902,35.24084441,매우우수,HG230008494,부산광역시 금정구,2023-11-09
1691,달콤왕가탕후루 부산구서점,부산광역시 금정구 중앙대로1841번길 27(1층 구서동),129.0903618,35.24874794,매우우수,HG220005097,부산광역시 금정구,2022-07-01
1695,누룽지샵,부산광역시 금정구 청룡예전로 26(1층 청룡동),129.0905963,35.27523723,매우우수,HG220002806,부산광역시 금정구,2022-04-25
1698,빙수당 부산대점,"부산광역시 금정구 부산대학로 10(상가1동 B-11호 부곡동, 대우아파트)",129.0899759,35.23306744,매우우수,HG220008110,부산광역시 금정구,2022-09-27
1704,카페 구청,부산광역시 금정구 중앙대로 1777(부곡동),129.0924585,35.2420498,매우우수,HG220000387,부산광역시 금정구,2022-01-24
1706,커피베이 금정점,"부산광역시 금정구 중앙대로 1799(1층 101-8호 구서동, 유림노르웨이아침)",129.0926503,35.24487839,매우우수,HG220008016,부산광역시 금정구,2022-09-22
1709,그랩,부산광역시 금정구 무학송로 132(1층 부곡동),129.0940516,35.24286466,매우우수,HG220004948,부산광역시 금정구,2022-06-28
1711,금정북카페,"부산광역시 금정구 금정도서관로 33(1층 청룡동, 금정도서관)",129.0961776,35.27260879,매우우수,HG220000372,부산광역시 금정구,2022-01-24
1718,탱쓰커피하우스(Tang's COFFEE HOUSE),"부산광역시 금정구 금강로 225(1층 202-1호 장전동, 벽산블루밍디자인시티)",129.0819081,35.23027353,우수,HG220010639,부산광역시 금정구,2022-11-30
1723,장전생활문화센터 북카페,부산광역시 금정구 금강로335번길 27(1층 장전동),129.0849294,35.23770988,매우우수,HG220002826,부산광역시 금정구,2022-04-25
1725,지에스25 구서sk뷰점,부산광역시 금정구 금강로403번길 18(1층 구서동),129.0867538,35.24433664,매우우수,HG220009130,부산광역시 금정구,2022-10-25
1729,뷰커피(View coffee),"부산광역시 금정구 중앙대로1873번길 17(1,2층 구서동)",129.0902469,35.25165141,우수,HG220009026,부산광역시 금정구,2022-10-20
1730,금샘도서관  Cafe금샘,부산광역시 금정구 기찰로 94(금샘도서관 1층 부곡동),129.0941318,35.23902406,매우우수,HG220002820,부산광역시 금정구,2022-04-25
1732,봉's 김밥,"부산광역시 금정구 부곡온천천로 190(상가동 109호 부곡동, 퀸즈더블유장전역)",129.0905724,35.24232823,매우우수,HG230004810,부산광역시 금정구,2023-07-17
1733,디저트파머(dessert farmer),부산광역시 금정구 금정로19번길 3(1층 장전동),129.0855024,35.22631129,매우우수,HG220006217,부산광역시 금정구,2022-08-01
1751,부엉이돈가스 스타필드시티명지점,부산광역시 강서구 명지국제6로 168(스타필드 시티 명지점 3층 3301호 명지동),128.9181487,35.09310945,매우우수,HG200006634,부산광역시 강서구,2022-09-11
1761,한스푼 김해공항 A/S점,부산광역시 강서구 공항진입로 108(2층 김해공항 국내선 격리대합실 대저2동),128.9469636,35.17292343,매우우수,HG220009605,부산광역시 강서구,2022-11-03
1765,수복돼지국밥,부산광역시 강서구 남해2지선고속도로 19(1층 일부 대저2동),128.9488018,35.15729674,매우우수,HG220010183,부산광역시 강서구,2022-11-17
1766,"우동,라면",부산광역시 강서구 남해2지선고속도로 19(1층 일부호 대저2동),128.9488018,35.15729674,매우우수,HG220010121,부산광역시 강서구,2022-11-16
1767,"한식,양식",부산광역시 강서구 남해2지선고속도로 19(1층 일부호 대저2동),128.9488018,35.15729674,매우우수,HG220010141,부산광역시 강서구,2022-11-16
1769,위드렌터카 김해공항점,"부산광역시 강서구 공항앞길85번길 25(1층 일부, 2층 대저2동)",128.9527299,35.17692543,매우우수,HG230004235,부산광역시 강서구,2023-06-27
1771,베러먼데이 서부산유통단지점,부산광역시 강서구 유통단지1로49번길 6(1층 107호 대저2동),128.95525,35.16713437,매우우수,HG230005131,부산광역시 강서구,2023-07-25
1786,시나본아시아드,부산광역시 연제구 종합운동장로 7(홈플러스아시아드점  지하2층 거제동),129.0620097,35.19126678,매우우수,HG200007903,부산광역시 연제구,2022-10-23
1791,카페_느티나무,부산광역시 연제구 해맞이로77번길 22(거제동),129.0675113,35.18123998,매우우수,HG230006609,부산광역시 연제구,2023-09-06
1795,그릭오 부산시청점,부산광역시 연제구 거제천로 82(107호 연산동),129.0733112,35.18146808,매우우수,HG230006506,부산광역시 연제구,2023-09-01
1802,하이오 커피 부산시청점,"부산광역시 연제구 시청로 12(1층 106호 연산동, 부산 더샵 시티애비뉴2차)",129.0762188,35.18132507,매우우수,HG220001888,부산광역시 연제구,2022-03-25
1803,하이오 부산교대점,부산광역시 연제구 교대로22번길 7(2층 거제동),129.0772129,35.19590065,매우우수,HG220008162,부산광역시 연제구,2022-09-29
1807,까페051 연제브라운스톤점,"부산광역시 연제구 연제로8번길 29(상가동 107호 연산동, 브라운스톤연제1단지)",129.0777134,35.17811183,매우우수,HG220004965,부산광역시 연제구,2022-06-30
1810,인더미들,부산광역시 연제구 연제로 1(1층 연산동),129.0786037,35.1757062,매우우수,HG220009200,부산광역시 연제구,2022-10-25
1826,요거트 아이스크림의 정석,부산광역시 연제구 중앙천로43번길 1(2층 201호 연산동),129.0822329,35.1786664,매우우수,HG220010732,부산광역시 연제구,2022-12-06
1827,cafe 냥갱,부산광역시 연제구 거제천로230번길 17(1층 연산동),129.0823211,35.19109573,매우우수,HG220005593,부산광역시 연제구,2022-07-13
1830,타코무코,"부산광역시 연제구 세병로 16(1층 107호 연산동, 한성기린아파트)",129.0843674,35.19057262,매우우수,HG230006464,부산광역시 연제구,2023-09-01
1832,안녕 마들렌,부산광역시 연제구 쌍미천로 35-2(1층 연산동),129.0899204,35.17638897,매우우수,HG230006469,부산광역시 연제구,2023-09-01
1833,토곡팡,부산광역시 연제구 과정로225번길 14(1층 연산동),129.1019768,35.18711439,매우우수,HG230006465,부산광역시 연제구,2023-09-01
1834,롯데쇼핑(주)롯데슈퍼연산점,부산광역시 연제구 과정로 115(연산동),129.1067588,35.18187875,매우우수,HG230001030,부산광역시 연제구,2023-03-14
1839,윤커피,부산광역시 연제구 연안로14번길 39(1층 일부호 연산동),129.1093729,35.18921911,매우우수,HG230007354,부산광역시 연제구,2023-09-27
1843,앤티앤스 프레즐,부산광역시 연제구 종합운동장로 7(홈플러스 아시아드점  지하2층 거제동),129.0620097,35.19126678,매우우수,HG220008395,부산광역시 연제구,2022-10-04
1845,하이드벗(hide but),부산광역시 연제구 중앙천로19번길 38-1(1층 연산동),129.0815624,35.17695074,매우우수,HG230006468,부산광역시 연제구,2023-09-01
1850,하삼동 커피 법원점,"부산광역시 연제구 법원북로 93(1층 105호 거제동, 거제센트럴자이)",129.0755216,35.19339183,매우우수,HG220002007,부산광역시 연제구,2022-03-30
1854,제주스,부산광역시 연제구 종합운동장로 7(홈플러스아시아드점   지하2층 거제동),129.0620097,35.19126678,매우우수,HG210010672,부산광역시 연제구,2023-11-15
1855,주식회사 짱죽 이유식 카페 연산점,부산광역시 연제구 좌수영로 241(지하3층 연산동),129.1119518,35.18509414,매우우수,HG220007761,부산광역시 연제구,2022-09-15
1857,문토스트 시청점,"부산광역시 연제구 연제로 30(201동 B105호 연산동, 시청역 비스타 동원)",129.0769601,35.1792633,매우우수,HG220009780,부산광역시 연제구,2022-11-09
1862,콤파운드,부산광역시 연제구 교대로24번길 20(1층 거제동),129.0769107,35.19629996,우수,HG220002018,부산광역시 연제구,2022-03-30
1870,051커피망미점,부산광역시 수영구 과정로 54(1층 망미동),129.1076805,35.17618258,매우우수,HG230002832,부산광역시 수영구,2023-05-16
1875,광안자모병원,부산광역시 수영구 수영로 555(자모병원 1층 광안동),129.1119194,35.15533969,매우우수,HG220000078,부산광역시 수영구,2022-01-13
1877,부산수영지역자활센터 카페수,"부산광역시 수영구 남천동로 100(1층 남천동, 수영구청내)",129.1123652,35.14536623,매우우수,HG220000722,부산광역시 수영구,2022-02-09
1879,송정동핫도그 수영로점,부산광역시 수영구 수영로 628(1층 광안동),129.1142878,35.16160057,매우우수,HG220002632,부산광역시 수영구,2022-04-19
1892,부산수영지역자활센터 카페수3호점,부산광역시 수영구 수영로521번길 77(1층 광안동),129.1074637,35.15293779,매우우수,HG220000725,부산광역시 수영구,2022-02-09
1901,롯데쇼핑(주)롯데마트사상,부산광역시 사상구 낙동대로 733(엄궁동),128.9683596,35.12759375,매우우수,HG210001052,부산광역시 사상구,2023-02-26
1902,롯데쇼핑(주)롯데마트사상,부산광역시 사상구 낙동대로 733(엄궁동),128.9683596,35.12759375,매우우수,HG210001057,부산광역시 사상구,2023-02-26
1903,롯데쇼핑(주)롯데마트사상,부산광역시 사상구 낙동대로 733(엄궁동),128.9683596,35.12759375,매우우수,HG210001058,부산광역시 사상구,2023-02-26
1905,연스,부산광역시 사상구 낙동대로 733(롯데마트 사상점 1층 엄궁동),128.9683596,35.12759375,매우우수,HG220008042,부산광역시 사상구,2022-09-27
1910,롯데쇼핑(주)롯데슈퍼 부산학장점,부산광역시 사상구 대동로 94(121호 학장동),128.9783143,35.13793392,매우우수,HG220008900,부산광역시 사상구,2022-10-18
1920,본초맘죽 애플아울렛점,"부산광역시 사상구 사상로 201(2층 4호 괘법동, 애플 아울렛)",128.9809875,35.1631425,매우우수,HG220000768,부산광역시 사상구,2022-02-11
1921,뚱띠 파스타,"부산광역시 사상구 사상로 201(2층 9호 괘법동, 애플아울렛)",128.9809875,35.1631425,매우우수,HG220009518,부산광역시 사상구,2022-11-02
1926,051카페,부산광역시 사상구 광장로56번길 5(1층 괘법동),128.9827041,35.16167732,매우우수,HG220009552,부산광역시 사상구,2022-11-03
1927,엔젤리너스르네상스점,부산광역시 사상구 광장로 60(괘법동),128.9829903,35.1617471,우수,HG220005633,부산광역시 사상구,2022-07-14
1936,어오케이커피 모라벤처타워점,부산광역시 사상구 모라로 22(부산벤처타워 1층 111호 모라동),128.9847254,35.19090221,매우우수,HG220000360,부산광역시 사상구,2022-01-21
1938,도미노 피자모라점,부산광역시 사상구 사상로 520(모라동),128.9894528,35.19047602,매우우수,HG210001600,부산광역시 사상구,2023-03-15
1953,정직유부 사상점,부산광역시 사상구 삼덕로46번길 115(덕포동),128.9806181,35.16894149,매우우수,HG220003837,부산광역시 사상구,2022-05-26
1955,쉽커피,부산광역시 사상구 사상로 182(1층 괘법동),128.9855241,35.16160029,매우우수,HG210011422,부산광역시 사상구,2021-12-09
1956,잣 품은 그집 호두과자,부산광역시 사상구 사상로 201(1층 괘법동),128.9809875,35.1631425,매우우수,HG230000091,부산광역시 사상구,2023-01-16
1957,삼진어묵당부산서부시외버스터미널점,부산광역시 사상구 사상로 201(1층 괘법동),128.9809875,35.1631425,매우우수,HG220008247,부산광역시 사상구,2022-09-29
1962,떡공방형제,부산광역시 사상구 사상로 201(1층 괘법동),128.9809875,35.1631425,매우우수,HG220008127,부산광역시 사상구,2022-09-27
1963,오떡행,부산광역시 사상구 가야대로366번길 3-8(1층 주례동),129.0129852,35.15083612,매우우수,HG220000738,부산광역시 사상구,2022-02-10
1966,무한도전흑미호떡,부산광역시 기장군 정관읍 정관2로 9(214동 B208호 이지 더원 2차 아파트),129.162807,35.33328752,매우우수,HG230006489,부산광역시 기장군,2023-09-01
1980,띤띤 익스프레스 동부산점,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층),129.2127825,35.19221051,매우우수,HG220008277,부산광역시 기장군,2022-09-29
1981,구이구이잠실(주),부산광역시 기장군 기장읍 기장해안로 147(롯데동부산프리미엄 구이구이코너 3층),129.2127825,35.19221051,매우우수,HG220008273,부산광역시 기장군,2022-09-29
1982,잣품은그집호두과자,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 1층 E102호),129.2127825,35.19221051,매우우수,HG230001583,부산광역시 기장군,2023-03-30
1983,오규당 롯데몰 동부산점,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층),129.2127825,35.19221051,매우우수,HG220008070,부산광역시 기장군,2022-09-27
1985,일리(illy),부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 2층),129.2127825,35.19221051,매우우수,HG220006468,부산광역시 기장군,2022-08-09
1986,앤티앤스 동부산점,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 1층 D115호),129.2127825,35.19221051,매우우수,HG230007436,부산광역시 기장군,2023-10-04
1987,롯데쇼핑(주) 롯데마트동부산점(밥류),부산광역시 기장군 기장읍 기장해안로 147(2층 롯데몰동부산점 롯데마트),129.2127825,35.19221051,매우우수,HG200006904,부산광역시 기장군,2022-09-21
1988,더명인CNF(로브커피),부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 D115호),129.2127825,35.19221051,매우우수,HG220006401,부산광역시 기장군,2022-08-09
1989,롯데쇼핑(주)롯데마트동부산점,부산광역시 기장군 기장읍 기장해안로 147(2층 롯데몰동부산점),129.2127825,35.19221051,매우우수,HG200006892,부산광역시 기장군,2022-09-21
1990,엔젤리너스 롯데아울렛동부산1층점,부산광역시 기장군 기장읍 기장해안로 147(1층 C130호 롯데몰동부산점),129.2127825,35.19221051,매우우수,HG220005310,부산광역시 기장군,2022-07-06
2008,커피전문점,부산광역시 기장군 장안읍 동해고속도로 25,129.2464003,35.37752079,매우우수,HG200001998,부산광역시 기장군,2022-05-11
2009,(주)에이치앤디이 장안울산휴게소 식당가,부산광역시 기장군 장안읍 동해고속도로 26,129.2483977,35.38287214,매우우수,HG230000053,부산광역시 기장군,2023-01-12
2010,장안울산휴게소 호두과자,부산광역시 기장군 장안읍 동해고속도로 26(장안휴게소상행 1층),129.2483977,35.38287214,매우우수,HG230000069,부산광역시 기장군,2023-01-13
2011,(주)에이치앤디이 장안울산휴게소 커피전문점,부산광역시 기장군 장안읍 동해고속도로 26,129.2483977,35.38287214,매우우수,HG200004932,부산광역시 기장군,2022-07-28
2012,장안울산휴게소 열린매장,부산광역시 기장군 장안읍 동해고속도로 26(장안휴게소상행),129.2483977,35.38287214,매우우수,HG230000044,부산광역시 기장군,2023-01-12
2020,쏘핫(SOHOT),부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 3층 9008호),129.2349503,35.32381009,매우우수,HG220000636,부산광역시 기장군,2022-02-04
2021,지에스25(GS25) 정관동일3차점,부산광역시 기장군 정관읍 모전1길 9(103동 101호 102호 정관동일스위트3차),129.1645374,35.337363,매우우수,HG220009747,부산광역시 기장군,2022-11-09
2027,카페요호호,부산광역시 기장군 기장읍 동부산관광로 42(56 W13동),129.2129711,35.19603043,매우우수,HG230000453,부산광역시 기장군,2023-02-10
2028,카페아호이,부산광역시 기장군 기장읍 동부산관광로 42(57 W14동),129.2129711,35.19603043,매우우수,HG230000452,부산광역시 기장군,2023-02-10
2031,크리스피크림 부산롯데광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230002919,부산광역시 중구,2023-05-16
2032,(주)화이트리에 광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 중앙동7가),129.0367048,35.09830894,매우우수,HG230002863,부산광역시 중구,2023-05-16
2033,로카보어테이블 광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230006622,부산광역시 중구,2023-09-06
2035,카페 아슬란,부산광역시 중구 중앙대로 2(롯데백화점광복점 지상 4층 중앙동7가),129.0367048,35.09830894,매우우수,HG230000553,부산광역시 중구,2023-02-16
2036,(주)비엔씨제과 롯데광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG190002603,부산광역시 중구,2021-12-20
2045,스토리오브라망 부산역점,부산광역시 동구 중앙대로 206(부산역사내 2층 초량동),129.0450567,35.11760826,매우우수,HG230008138,부산광역시 동구,2023-10-30
2046,(주)비엔씨제과부산역점,부산광역시 동구 중앙대로 206(초량동),129.0450567,35.11760826,매우우수,HG190001177,부산광역시 동구,2023-09-24
2048,다인명가 경주빵&찰보리빵,"부산광역시 동구 중앙대로 206(초량동,3층)",129.0450567,35.11760826,매우우수,HG230002834,부산광역시 동구,2023-05-16
2049,국제시장도나스,부산광역시 동구 중앙대로 206(3층 초량동),129.0450567,35.11760826,매우우수,HG230008140,부산광역시 동구,2023-10-30
2050,(주)비엔씨제과,"부산광역시 동구 중앙대로 206(초량동,1층)",129.0450567,35.11760826,매우우수,HG220009238,부산광역시 동구,2022-10-26
2051,(주)비엔씨제과,부산광역시 동구 중앙대로 206(한국철도공사부산지역본부 2층 초량동),129.0450567,35.11760826,매우우수,HG230004600,부산광역시 동구,2023-07-10
2054,부산국제시장 단팥빵,부산광역시 동구 중앙대로 206(한국철도공사부산지역본부 3층 초량동),129.0450567,35.11760826,매우우수,HG230008139,부산광역시 동구,2023-10-30
2055,주식회사 태성당,부산광역시 동구 중앙대로296번길 3-5(1층 초량동),129.0446464,35.12327259,매우우수,HG230008492,부산광역시 동구,2023-11-09
2056,비엔씨 박스앤컵,부산광역시 동구 중앙대로 206(한국철도공사부산지역본부 1층 초량동),129.0450567,35.11760826,매우우수,HG230002827,부산광역시 동구,2023-05-16
2066,그래인스쿠키,"부산광역시 부산진구 가야대로 772(부전동,롯데백화점지하1층)",129.0564133,35.15679253,매우우수,HG200008983,부산광역시 부산진구,2022-11-26
2067,(주)겐츠베이커리롯데백화점서면점,"부산광역시 부산진구 가야대로 772(지하1층 부전동, 롯데백화점)",129.0564133,35.15679253,매우우수,HG200000668,부산광역시 부산진구,2022-02-27
2068,(주)남포당,부산광역시 부산진구 가야대로 772(지하1층 부전동),129.0564133,35.15679253,매우우수,HG220007343,부산광역시 부산진구,2022-09-01
2069,옵스,"부산광역시 부산진구 가야대로 772(지하1층 부전동, 롯데백화점)",129.0564133,35.15679253,매우우수,HG200000676,부산광역시 부산진구,2022-02-27
2070,크리스피크림롯데백부산점,"부산광역시 부산진구 가야대로 772(지상9층 부전동, 롯데백화점부산본점)",129.0564133,35.15679253,매우우수,HG200000650,부산광역시 부산진구,2022-02-27
2071,움트,"부산광역시 부산진구 가야대로 772(지하1층 부전동, 롯데백화점부산본점)",129.0564133,35.15679253,매우우수,HG200009000,부산광역시 부산진구,2022-11-26
2076,화이트리에서면점,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 지하1층 부전동),129.0564133,35.15679253,매우우수,HG230003920,부산광역시 부산진구,2023-06-19
2078,앤티앤스,"부산광역시 동래구 중앙대로 1393(8층 온천동, 롯데백화점내)",129.0774768,35.21170859,매우우수,HG210011358,부산광역시 동래구,2021-12-07
2079,(주)겐츠베이커리롯데백화점 동래점,부산광역시 동래구 중앙대로 1393(지하1층 온천동),129.0774768,35.21170859,매우우수,HG220000779,부산광역시 동래구,2022-02-11
2080,버터풀앤크리멀러스,부산광역시 동래구 중앙대로 1393(롯데백화점 1층 온천동),129.0774768,35.21170859,매우우수,HG220008368,부산광역시 동래구,2022-09-30
2081,로카보어테이블,부산광역시 동래구 중앙대로 1393(롯데백화점 1층 온천동),129.0774768,35.21170859,매우우수,HG220008325,부산광역시 동래구,2022-09-30
2083,바스키아(메가마트),부산광역시 동래구 충렬대로 197(명륜동),129.081138,35.20454596,매우우수,HG230006057,부산광역시 동래구,2023-08-23
2096,메츠과자점,부산광역시 남구 수영로266번길 46(1~2층 대연동),129.0975807,35.13457636,매우우수,HG220006865,부산광역시 남구,2022-08-18
2098,(주)파리크라상 경성대점,부산광역시 남구 용소로 6(대연동),129.1000993,35.13664472,매우우수,HG210003931,부산광역시 남구,2023-05-11
2101,옵스 더블유스퀘어점,"부산광역시 남구 분포로 145(더블유스퀘어동 2층 2022호 용호동, 더블유)",129.1112149,35.1342266,매우우수,HG220010326,부산광역시 남구,2022-11-24
2102,아델라7,부산광역시 남구 황령대로319번나길 30(1일부층 대연동),129.0904814,35.15100982,매우우수,HG200008742,부산광역시 남구,2022-11-20
2103,수제빵연구소 부산지점,"부산광역시 남구 수영로 261(201동 B102호 대연동, 대연 SK VIEW Hills)",129.0954136,35.13580386,매우우수,HG220007813,부산광역시 남구,2022-09-16
2104,메츠과자점,부산광역시 남구 석포로 137(1층 일부호 대연동),129.0916419,35.12945608,매우우수,HG220006850,부산광역시 남구,2022-08-18
2109,브레드파파(BREAD PAPA),부산광역시 북구 화명대로 47(롯데마트 지하1층 화명동),129.0130124,35.23517016,우수,HG200009384,부산광역시 북구,2022-12-04
2110,베러케이크,부산광역시 북구 금곡대로 230(금용복합스포츠타운 2층 203호 화명동),129.0129216,35.22876206,매우우수,HG220008243,부산광역시 북구,2022-09-29
2111,브레드라운지,부산광역시 북구 기찰로 164(B동 1층 덕천동),129.0228997,35.2141657,매우우수,HG220009470,부산광역시 북구,2022-11-01
2113,몽블랑제 부산반여점,"부산광역시 해운대구 선수촌로21번길 37(반여동, 홈플러스반여점1층일부)",129.1156994,35.19658831,매우우수,HG230008771,부산광역시 해운대구,2023-11-13
2114,몽블랑제 반여점 행사매대,"부산광역시 해운대구 선수촌로21번길 37(반여동, 홈플러스반여점1층일부)",129.1156994,35.19658831,매우우수,HG230008772,부산광역시 해운대구,2023-11-13
2119,경주빵,"부산광역시 해운대구 센텀남대로 35(우동, 신세계백화점 지하1층)",129.1290849,35.16881869,매우우수,HG210004351,부산광역시 해운대구,2023-05-24
2120,더메나쥬리 센텀점,"부산광역시 해운대구 센텀남대로 35(우동, 신세계백화점 지하1층)",129.1290849,35.16881869,매우우수,HG220009827,부산광역시 해운대구,2022-11-09
2121,(주)이흥용 과자점,"부산광역시 해운대구 센텀남대로 35(우동, 신세계백화점 센텀시티점 지하1층)",129.1290849,35.16881869,매우우수,HG210004365,부산광역시 해운대구,2023-05-24
2122,상수동 카스티야,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 지하1층 우동),129.1290849,35.16881869,매우우수,HG230005350,부산광역시 해운대구,2023-08-01
2123,파밀리아 제과점,"부산광역시 해운대구 센텀남대로 59(우동, 롯데백화점지하1층일부)",129.1310752,35.16985471,우수,HG230008148,부산광역시 해운대구,2023-10-30
2127,(주)비엔씨제과,"부산광역시 해운대구 좌동순환로433번길 29-1(중동, 지상1층, 지하1층)",129.1765008,35.16157949,우수,HG210011419,부산광역시 해운대구,2021-12-09
2129,(주)파리크라상 해운대장산점,"부산광역시 해운대구 해운대로 814(좌동, 세종월드프라자 124, 125호)",129.1776699,35.16957237,매우우수,HG210007039,부산광역시 해운대구,2023-07-26
2132,루시카토,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 지하 1층 일부호 우동),129.1290849,35.16881869,매우우수,HG210004136,부산광역시 해운대구,2023-05-18
2133,(주)조선호텔앤리조트 그랜드조선 부산 조선델리,부산광역시 해운대구 해운대해변로 292(그랜드 조선 부산 지상2층 중동),129.1630334,35.16006918,매우우수,HG220005730,부산광역시 해운대구,2022-07-15
2134,(주)소맥베이커리,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 조리장 지하1층 우동),129.1290849,35.16881869,우수,HG220005321,부산광역시 해운대구,2022-07-06
2135,(주)소맥베이커리,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 매장 지하1층 우동),129.1290849,35.16881869,우수,HG220005559,부산광역시 해운대구,2022-07-12
2141,리우,부산광역시 사하구 사하로 204(1층 괴정동),128.9934773,35.09987024,매우우수,HG230000540,부산광역시 사하구,2023-02-15
2148,보리종파티세리 장전래미안점,부산광역시 금정구 식물원로 11(1층 장전동),129.0867332,35.22387552,매우우수,HG220009484,부산광역시 금정구,2022-11-01
2149,크리스피크림 부산대점,"부산광역시 금정구 부산대학로 31(1,2층 장전동)",129.0877407,35.23104145,매우우수,HG220002191,부산광역시 금정구,2022-04-05
2157,(주)신세계푸드 베이커리 연제점,부산광역시 연제구 연수로 89(연산동),129.0813103,35.17615076,매우우수,HG220005881,부산광역시 연제구,2022-07-20
2161,프흐미에,부산광역시 연제구 월드컵대로10번길 8(1층 연산동),129.0867935,35.17570501,매우우수,HG220009796,부산광역시 연제구,2022-11-09
2172,앤티앤스 첼시기장점,부산광역시 기장군 장안읍 정관로 1133(1400동 177호 부산프리미엄아울렛),129.2349503,35.32381009,매우우수,HG210001770,부산광역시 기장군,2023-03-19
2173,이케아 베이커리,부산광역시 기장군 기장읍 동부산관광3로 17(2층),129.2102724,35.19028869,매우우수,HG230004599,부산광역시 기장군,2023-07-10
